Security_Code, Market_Cap, Debt_to_Equity, RoCE, RoNW, Operating_Profit_per_share, Secutity_Id
532341, 102.23, 0.15, 1.02, 0.16, 4.83, izmo-limited
537524, 102.25, --, --, --, -0.84, hindusthan-safety-glass-industries-ltd
532323, 105.88, 0.26, 5.84, 2.57, 0.51, shiva-cement-ltd
531129, 108.39, 0.59, 22.04, 16.18, 44.07, inani-marbles--industries-ltd
523586, 116.13, --, 7.91, 8.72, 6.29, indian-toners--developers-ltd
530589, 117.59, 0.08, 11.74, 8.11, 3.95, prima-plastics-ltd
514300, 119.94, 0.81, 12.00, 1.85, 14.24, pioneer-embroideries-ltd
524324, 123.97, 2.86, 5.86, 20.00, 30.42, seya-industries-ltd
507789, 127.58, 0.45, 4.83, 1.33, 3.33, jagsonpal-pharmaceuticals-ltd
509077, 131.15, --, --, --, 1.99, pressman-advertising-limited
506248, 136.72, 1.43, 23.04, 20.26, 8.04, amines--plasticizers-ltd
507779, 140.24, 1.26, 20.85, 20.68, 32.73, kanpur-plastipack-ltd
522108, 149.64, 0.60, 5.39, 1.32, 24.48, yuken-india-ltd
524648, 150.10, 1.01, 13.95, 10.49, 6.28, indo-amines-ltd
532878, 151.18, 0.33, 0.12, -1.61, 1.62, alpa-laboratories-ltd
532699, 161.77, 0.20, 7.10, 4.80, 3.57, royal-orchid-hotels-ltd
500240, 164.96, --, -15.06, -31.23, -11.34, kinetic-engineering-ltd
524824, 172.88, 0.87, 11.44, 7.50, 13.62, bal-pharma-ltd
530689, 183.89, 2.17, 3.87, 5.12, 1.67, lykis-limited
500343, 184.50, 0.41, 12.85, 11.17, 6.87, pudumjee-pulp--paper-mills-ltd
524774, 196.03, 0.34, 27.73, 25.38, 23.73, ngl-fine-chem-ltd
523539, 196.72, 0.19, 13.99, 5.40, 40.94, precision-wires-india-ltd
530431, 202.74, 0.02, 22.12, 14.98, 11.15, ador-fontech-ltd
538540, 209.51, --, --, --, 0.01, ramchandra-leasing--finance-ltd
503831, 209.60, 1.17, 10.61, 16.78, 9.06, fomento-resorts--hotels-ltd
533296, 209.73, 1.69, -0.78, -27.36, 1.80, future-market-networks-ltd
505324, 210.32, 0.03, -4.43, -5.02, -3.06, manugraph-india-ltd
522134, 212.47, --, -22.25, 3.02, 0.83, artson-engineering-ltd
522029, 237.98, 0.43, 16.69, 13.25, 2.15, windsor-machines-ltd
532764, 254.00, --, 2.71, 4.33, 3.71, geecee-ventures-limited
532923, 257.76, 0.50, 8.67, 9.65, 21.40, renaissance-jewellery-ltd
539334, 279.23, --, -3.63, -4.91, -18.45, shree-pushkar-chemicals--fertilisers-ltd
506525, 318.09, 0.17, 4.06, 3.12, 2.52, kanoria-chemicals--industries-ltd
524280, 321.83, 0.21, 13.47, 9.50, 7.69, kopran-ltd
530759, 355.41, 0.52, 20.39, 18.09, 68.82, sterling-tools-ltd
530199, 402.98, 2.00, 10.95, 4.18, 12.89, themis-medicare-ltd
504959, 423.97, --, 28.77, 19.26, 76.88, stovec-industries-ltd
524019, 434.96, 9.22, 4.12, -37.26, 10.07, hydro-s--s-industries-ltd
532719, 441.70, 1.27, 0.89, -12.14, 0.77, blkashyap-and-sons-ltd
532790, 444.48, --, --, --, 1.09, tanla-solutions-ltd
517041, 457.86, --, 10.43, 15.86, 21.43, ador-welding-ltd
532637, 478.90, 2.42, 16.20, 20.91, 15.42, mangalam-drugs--organics-ltd
517330, 481.45, 0.92, 21.48, 17.56, 12.56, cmi-ltd
514010, 492.06, 2.14, 7.63, -6.43, 0.77, himachal-fibres-ltd
530843, 521.85, 0.09, 44.33, 31.85, 11.54, cupid-ltd
503101, 528.56, --, 9.70, 7.09, 2.64, marathon-nextgen-realty-ltd
500214, 532.21, 0.21, 18.36, 11.86, 34.73, ion-exchange-(india)-ltd
532983, 554.29, 0.26, 2.35, 0.79, 8.57, rpg-life-sciences-ltd
533168, 584.21, 0.28, 6.26, 2.47, 5.40, rossell-india-ltd
532864, 605.96, 0.29, 9.42, 7.79, 5.19, nelcast-ltd
509162, 610.58, --, 33.02, 25.45, 77.82, indag-rubber-ltd
533156, 624.43, 0.47, -15.85, -29.93, -12.92, vascon-engineers-ltd
532162, 666.03, 2.38, 5.84, -1.64, 18.62, jk-paper-ltd
532815, 776.47, 0.60, 20.99, 13.83, 101.90, sms-pharmaceuticals-ltd
523127, 791.56, 0.24, 18.17, 11.43, 21.79, eih-associated-hotels-ltd
500136, 820.18, 1.27, 6.99, 1.46, 11.36, ester-industries-ltd
519588, 831.14, 0.86, 32.04, 24.07, 30.96, dfm-foods-ltd
536170, 847.04, 1.05, 12.97, 7.99, 6.50, kushal-tradelink-ltd
507488, 920.60, 0.21, 21.01, 14.76, 30.12, gmbreweries-ltd
509557, 955.92, 0.10, 20.71, 13.89, 36.30, garware-wall-ropes-ltd
514234, 1151.90, 1.44, 15.37, 13.87, 52.96, sangam-(india)-ltd
530343, 1241.67, 0.72, 14.21, 10.90, 4.78, genus-power-infrastructures-ltd
532780, 1248.97, 0.45, 8.90, -3.38, 6.82, parsvnath-developers-ltd
532649, 1310.81, 0.90, 11.56, 6.91, 11.90, nectar-lifesciences-ltd
500645, 1380.41, 0.74, 8.25, 5.13, 33.75, deepak-fertilisers--petrochemicals-corporation-ltd
533758, 1408.08, 1.04, 13.51, 9.20, 40.31, apl-apollo-tubes-ltd
500171, 1428.28, 1.61, 22.37, 23.77, 52.23, ghcl-ltd
512161, 2070.66, --, 3.27, 2.02, 5.20, 8k-miles-software-services-ltd
532890, 2459.63, --, --, --, 0.11, take-solutions-ltd
532678, 2543.94, 1.96, 5.60, -3.00, 41.81, bombay-rayon-fashions-ltd
531882, 2701.32, 1.84, 17.99, 23.94, 14.55, kwality-limited
521064, 3046.09, 1.52, 10.19, 8.09, 12.99, trident-ltd
500285, 4313.04, --, -182.18, 95.29, -15.90, spicejet-ltd
512529, 4686.23, 2.55, 6.73, 32.24, 17.72, sequent-scientific-ltd
532705, 5136.34, 0.61, 22.21, 21.63, 13.30, jagran-prakashan-ltd
532617, 6393.26, --, -2.92, 41.16, -10.21, jet-airways-(india)-ltd
530019, 7131.81, 1.07, 6.83, 10.54, 17.34, jubilant-life-sciences-limited
500163, 8159.93, 0.16, 19.37, 14.16, 69.24, godfrey-phillips-india-ltd
500260, 9045.73, 0.86, 11.20, 9.16, 29.96, the-ramco-cements-limited
500093, 12637.38, 0.16, 15.81, 18.28, 10.42, crompton-greaves-ltd
500490, 19243.76, --, --, --, 84.05, bajaj-holdings--investment-ltd
